url,round,home_team,away_team,goals_home_final,goals_away_final,final_result,goals_home_1half,goals_away_1half,1half_result,ball_possessionhome,ball_possessionaway,goal_attemptshome,goal_attemptsaway,shots_on_goalhome,shots_on_goalaway,shots_off_goalhome,shots_off_goalaway,blocked_shotshome,blocked_shotsaway,free_kickshome,free_kicksaway,corner_kickshome,corner_kicksaway,offsideshome,offsidesaway,goalkeeper_saveshome,goalkeeper_savesaway,foulshome,foulsaway,yellow_cardshome,yellow_cardsaway,total_passeshome,total_passesaway,tackleshome,tacklesaway,attackshome,attacksaway,dangerous_attackshome,dangerous_attacksaway,red_cardshome,red_cardsaway,completed_passeshome,completed_passesaway,throw_inshome,throw_insaway
https://www.scoreboard.com/game/G4jwE7Hf/#match-summary,20,FC Koln,Freiburg,4,0,Home,1,0,Home,52,48,9,5,3,1,4,2,2,2,8,10,3,3,0,2,1,2,9,6,2.0,0.0,220.0,203.0,6.0,3.0,63,56,21,10,,,,,,
https://www.scoreboard.com/game/OzPbv4Va/#match-summary,22,Union Berlin,Bayer Leverkusen,2,3,Away,1,1,Draw,38,62,14,4,4,1,7,3,3,0,9,6,3,1,0,0,0,3,5,8,1.0,2.0,156.0,258.0,10.0,7.0,63,41,26,23,,,,,,
https://www.scoreboard.com/game/SMAOfPFt/#match-summary,23,Eintracht Frankfurt,Union Berlin,1,2,Away,0,0,Draw,55,45,7,6,0,3,3,2,4,1,8,5,8,4,1,2,3,0,4,6,1.0,2.0,202.0,161.0,8.0,6.0,58,54,38,30,,,,,,
https://www.scoreboard.com/game/hhGTt3j5/#match-summary,16,Bayer Leverkusen,Hertha Berlin,0,1,Away,0,0,Draw,68,32,12,3,5,1,4,2,3,0,7,5,3,1,2,1,1,5,3,7,0.0,1.0,362.0,169.0,6.0,11.0,98,53,40,8,,,,,,
https://www.scoreboard.com/game/E1HPsqya/#match-summary,15,Wolfsburg,B. Monchengladbach,2,1,Home,1,1,Draw,42,58,9,4,5,3,3,0,1,1,9,14,2,0,1,0,2,4,13,9,2.0,1.0,185.0,258.0,11.0,7.0,42,69,11,3,,,,,,
https://www.scoreboard.com/game/KtFq8uk4/#match-summary,18,RB Leipzig,Union Berlin,3,1,Home,0,1,Away,70,30,7,4,3,2,3,1,1,1,13,5,2,0,1,2,1,3,3,9,,,346.0,143.0,9.0,7.0,92,56,36,9,,,,,,
https://www.scoreboard.com/game/lM604clT/#match-summary,18,Mainz,Freiburg,1,2,Away,0,2,Away,48,52,10,6,4,3,4,2,2,1,7,12,5,2,1,0,1,4,11,7,2.0,1.0,208.0,206.0,9.0,1.0,76,42,14,14,,,,,,
https://www.scoreboard.com/game/xKbYi8s9/#match-summary,13,Mainz,Eintracht Frankfurt,2,1,Home,0,1,Away,54,46,4,7,1,2,2,3,1,2,7,7,3,3,1,0,1,1,6,7,0.0,1.0,223.0,185.0,9.0,14.0,74,67,33,17,0.0,1.0,,,,
https://www.scoreboard.com/game/Ol4Xh3pg/#match-summary,23,Hertha Berlin,FC Koln,0,5,Away,0,3,Away,62,38,0,13,0,9,0,2,0,2,7,8,1,3,0,1,6,0,8,6,1.0,0.0,262.0,150.0,8.0,5.0,67,42,13,23,,,,,,
https://www.scoreboard.com/game/GC0udKwJ/#match-summary,8,Union Berlin,Freiburg,2,0,Home,1,0,Home,41,59,5,7,2,4,2,1,1,2,4,13,1,4,1,0,4,1,12,4,1.0,0.0,169.0,244.0,5.0,4.0,70,46,17,17,,,127.0,189.0,,
https://www.scoreboard.com/game/Is06qsfD/#match-summary,7,Schalke,FC Koln,1,1,Draw,0,0,Draw,50,50,4,4,1,2,2,2,1,0,11,12,2,0,2,1,2,1,9,10,3.0,2.0,218.0,218.0,10.0,5.0,50,38,21,21,,,174.0,168.0,,
https://www.scoreboard.com/game/GnHgc3Jl/#match-summary,14,Werder Bremen,Paderborn,0,1,Away,0,0,Draw,49,51,7,8,2,3,4,2,1,3,9,5,4,3,1,2,3,2,3,7,0.0,2.0,242.0,250.0,10.0,17.0,54,49,24,18,,,,,,
https://www.scoreboard.com/game/Yu5V1JpL/#match-summary,26,RB Leipzig,Freiburg,1,1,Draw,0,1,Away,57,43,9,3,4,1,3,2,2,0,5,4,6,3,0,1,0,4,4,4,0.0,1.0,285.0,213.0,5.0,5.0,48,35,47,31,,,,,8.0,8.0
https://www.scoreboard.com/game/zarGYPue/#match-summary,6,Mainz,Wolfsburg,0,1,Away,0,1,Away,50,50,6,2,3,2,3,0,0,0,9,2,2,1,0,0,1,3,2,9,1.0,1.0,223.0,234.0,10.0,13.0,38,45,27,11,,,171.0,172.0,,
https://www.scoreboard.com/game/YT4K0rPm/#match-summary,8,Werder Bremen,Hertha Berlin,1,1,Draw,1,0,Home,58,42,7,7,1,1,1,6,5,0,4,3,4,5,0,0,1,0,3,4,,,309.0,208.0,7.0,9.0,77,49,25,18,,,269.0,176.0,,
https://www.scoreboard.com/game/0f5moCrp/#match-summary,25,Mainz,Dusseldorf,1,1,Draw,0,0,Draw,37,63,0,12,0,1,0,7,0,4,5,14,0,2,1,1,1,0,11,3,1.0,1.0,175.0,292.0,3.0,5.0,40,67,8,24,,,,,,
https://www.scoreboard.com/game/GjTVgzC3/#match-summary,5,Schalke,Mainz,2,1,Home,1,0,Home,53,47,10,6,2,0,5,2,3,4,7,6,4,3,2,0,0,1,4,7,,,240.0,215.0,7.0,8.0,69,52,31,15,,,195.0,168.0,,
https://www.scoreboard.com/game/27RwhEtG/#match-summary,5,Bayer Leverkusen,Union Berlin,2,0,Home,2,0,Home,68,32,4,0,2,0,1,0,1,0,4,6,2,0,1,1,0,0,5,2,,,430.0,206.0,4.0,5.0,79,52,13,6,,,388.0,156.0,,
https://www.scoreboard.com/game/rLHsVpzd/#match-summary,13,B. Monchengladbach,Freiburg,4,2,Home,1,1,Draw,55,45,10,3,5,2,4,0,1,1,9,12,1,1,1,0,1,4,9,9,2.0,1.0,222.0,184.0,3.0,5.0,40,51,25,18,,,,,,
https://www.scoreboard.com/game/8ncXct96/#match-summary,8,Augsburg,Bayern Munich,2,2,Draw,1,1,Draw,22,78,4,11,2,3,1,6,1,2,5,6,2,1,3,0,2,1,2,4,0.0,2.0,101.0,364.0,6.0,7.0,22,72,16,37,,,60.0,324.0,,
https://www.scoreboard.com/game/OhhGqpkk/#match-summary,13,Wolfsburg,Werder Bremen,2,3,Away,1,2,Away,58,42,11,5,3,2,3,1,5,2,8,11,5,0,2,1,0,2,9,7,,,238.0,173.0,7.0,7.0,71,49,18,15,,,,,,
https://www.scoreboard.com/game/254l7a4A/#match-summary,18,Hoffenheim,Eintracht Frankfurt,1,2,Away,0,1,Away,61,39,7,6,2,1,3,4,2,1,2,5,3,4,1,0,0,2,4,3,,,316.0,192.0,6.0,14.0,71,53,14,18,,,,,,
https://www.scoreboard.com/game/Ghx3Jmyp/#match-summary,11,Bayern Munich,Dortmund,4,0,Home,1,0,Home,61,39,8,1,3,0,4,1,1,0,8,6,2,1,3,1,0,2,4,7,,,339.0,209.0,15.0,6.0,65,41,31,18,,,,,,
https://www.scoreboard.com/game/MX7pwLkU/#match-summary,16,Dortmund,RB Leipzig,3,3,Draw,2,0,Home,56,44,8,4,5,2,2,2,1,0,3,3,8,1,2,0,2,3,1,3,,,343.0,265.0,9.0,16.0,61,65,24,15,,,,,,
https://www.scoreboard.com/game/WtbxiSdF/#match-summary,13,Schalke,Union Berlin,2,1,Home,1,1,Draw,52,48,7,10,3,4,0,3,4,3,10,8,2,2,3,1,3,2,5,8,0.0,3.0,228.0,200.0,5.0,13.0,41,54,25,22,,,,,,
https://www.scoreboard.com/game/OUsK2vEH/#match-summary,25,Bayer Leverkusen,Eintracht Frankfurt,4,0,Home,2,0,Home,64,36,6,2,3,2,1,0,2,0,10,5,1,1,0,2,2,1,5,8,,,322.0,173.0,11.0,11.0,61,47,43,24,,,,,,
https://www.scoreboard.com/game/YRwRfGdc/#match-summary,5,Freiburg,Augsburg,1,1,Draw,1,1,Draw,64,36,6,5,4,1,1,4,1,0,6,8,2,1,1,1,0,3,7,5,1.0,0.0,241.0,139.0,5.0,9.0,52,34,35,18,,,192.0,91.0,,
https://www.scoreboard.com/game/fZHXAs5o/#match-summary,17,FC Koln,Werder Bremen,1,0,Home,1,0,Home,66,34,4,0,1,0,3,0,0,0,9,5,1,2,1,0,0,0,4,9,0.0,1.0,314.0,160.0,13.0,11.0,71,43,28,19,,,,,,
https://www.scoreboard.com/game/prui5XZF/#match-summary,25,Paderborn,FC Koln,1,2,Away,0,2,Away,41,59,4,11,0,3,4,7,0,1,6,4,2,6,1,0,1,0,3,6,1.0,0.0,176.0,233.0,3.0,8.0,43,59,17,23,,,,,,
https://www.scoreboard.com/game/bBpTtrZ7/#match-summary,14,B. Monchengladbach,Bayern Munich,2,1,Home,0,0,Draw,36,64,1,15,1,4,0,6,0,5,8,6,0,4,3,0,4,1,4,7,1.0,0.0,176.0,299.0,8.0,2.0,30,65,13,34,,,,,,
https://www.scoreboard.com/game/ULsKXqe1/#match-summary,6,Augsburg,Bayer Leverkusen,0,3,Away,0,1,Away,18,82,1,4,0,2,1,1,0,1,5,8,0,2,0,0,1,0,9,5,2.0,0.0,102.0,465.0,0.0,2.0,39,77,7,22,,,58.0,410.0,,
https://www.scoreboard.com/game/KMjXO9DM/#match-summary,11,FC Koln,Hoffenheim,1,2,Away,1,0,Home,45,55,3,4,2,0,0,2,1,2,8,12,3,5,0,0,0,1,11,8,1.0,2.0,,,,,46,43,32,14,,,,,0.0,2.0
https://www.scoreboard.com/game/2qiKr44e/#match-summary,14,RB Leipzig,Hoffenheim,3,1,Home,1,0,Home,42,58,11,5,7,0,1,2,3,3,5,7,5,3,2,1,0,6,6,4,,,221.0,307.0,7.0,9.0,49,64,19,25,,,,,,
https://www.scoreboard.com/game/nXUgFsvs/#match-summary,9,Bayer Leverkusen,Werder Bremen,2,2,Draw,1,1,Draw,59,41,12,5,3,2,5,3,4,0,9,9,6,0,1,1,1,2,7,8,,,265.0,191.0,4.0,8.0,77,32,33,7,,,224.0,142.0,,
https://www.scoreboard.com/game/faTRKIY9/#match-summary,19,Dortmund,FC Koln,5,1,Home,2,0,Home,58,42,5,2,4,1,1,1,0,0,3,5,1,0,1,1,1,2,4,2,1.0,1.0,341.0,240.0,11.0,3.0,52,69,30,13,,,,,,
https://www.scoreboard.com/game/phzcNdxI/#match-summary,10,Augsburg,Schalke,2,3,Away,1,1,Draw,35,65,7,3,3,0,3,1,1,2,6,8,1,1,2,1,0,2,6,6,0.0,2.0,148.0,278.0,9.0,6.0,54,56,23,15,,,97.0,225.0,,
https://www.scoreboard.com/game/rP7gnqAf/#match-summary,7,Eintracht Frankfurt,Werder Bremen,2,2,Draw,0,1,Away,56,44,14,5,2,2,9,2,3,1,3,9,4,1,0,0,1,2,8,3,1.0,1.0,216.0,180.0,5.0,10.0,36,23,20,11,,,168.0,131.0,,
https://www.scoreboard.com/game/OKOAf72E/#match-summary,6,Union Berlin,Eintracht Frankfurt,1,2,Away,0,0,Draw,46,54,3,7,1,3,1,4,1,0,5,5,1,2,1,0,3,1,4,6,0.0,1.0,201.0,233.0,7.0,11.0,70,77,24,30,,,137.0,159.0,,
https://www.scoreboard.com/game/YDbhtHs4/#match-summary,4,RB Leipzig,Bayern Munich,1,1,Draw,1,1,Draw,24,76,4,6,2,4,1,2,1,0,3,5,1,1,0,1,3,1,6,2,1.0,1.0,137.0,446.0,11.0,5.0,24,91,8,29,,,92.0,406.0,,
https://www.scoreboard.com/game/fa1Oq56n/#match-summary,15,FC Koln,Bayer Leverkusen,2,0,Home,0,0,Draw,33,67,4,2,2,0,1,0,1,2,9,10,0,2,3,2,0,2,6,4,1.0,2.0,149.0,366.0,13.0,9.0,50,84,12,31,,,,,,
https://www.scoreboard.com/game/lbIwWQKk/#match-summary,12,Eintracht Frankfurt,Wolfsburg,0,2,Away,0,1,Away,58,42,6,3,3,2,2,0,1,1,16,7,7,0,0,2,1,3,7,14,1.0,3.0,180.0,140.0,9.0,9.0,51,51,25,11,0.0,1.0,,,,
https://www.scoreboard.com/game/xlbQ5U6p/#match-summary,10,Union Berlin,Hertha Berlin,1,0,Home,0,0,Draw,56,44,8,2,4,1,2,1,2,0,5,8,0,2,1,1,1,4,7,3,,,256.0,203.0,8.0,2.0,79,38,20,15,,,209.0,154.0,,
https://www.scoreboard.com/game/QDOda57P/#match-summary,23,Wolfsburg,Mainz,4,0,Home,2,0,Home,60,40,4,6,2,1,2,2,0,3,5,5,2,9,0,0,1,0,5,5,0.0,1.0,249.0,153.0,9.0,14.0,79,47,29,19,,,,,,
https://www.scoreboard.com/game/raO2DL8g/#match-summary,9,Wolfsburg,Augsburg,0,0,Draw,0,0,Draw,51,49,5,6,2,2,3,3,0,1,7,11,4,1,1,0,2,2,8,6,,,211.0,200.0,10.0,13.0,54,48,13,27,,,159.0,151.0,,
https://www.scoreboard.com/game/CEYA5RB8/#match-summary,14,Eintracht Frankfurt,Hertha Berlin,2,2,Draw,0,1,Away,53,47,9,4,2,2,5,2,2,0,9,9,5,1,1,1,1,2,7,8,0.0,2.0,205.0,169.0,6.0,6.0,74,49,34,16,,,,,,
https://www.scoreboard.com/game/lIWos6os/#match-summary,22,Augsburg,Freiburg,1,1,Draw,1,0,Home,25,75,4,9,2,1,1,7,1,1,3,10,0,2,0,1,1,1,8,2,,,110.0,338.0,7.0,4.0,28,66,12,33,,,,,,
https://www.scoreboard.com/game/vJgf4ikM/#match-summary,25,B. Monchengladbach,Dortmund,1,2,Away,0,1,Away,46,54,5,4,2,2,2,0,1,2,6,6,0,2,3,0,1,2,3,5,0.0,2.0,281.0,322.0,11.0,6.0,55,77,26,15,,,,,,
https://www.scoreboard.com/game/G88h6JJG/#match-summary,18,Dusseldorf,Werder Bremen,0,1,Away,0,0,Draw,47,53,7,5,2,2,3,2,2,1,7,10,2,2,1,0,2,2,9,7,0.0,1.0,223.0,268.0,8.0,6.0,53,71,35,11,,,,,,
https://www.scoreboard.com/game/GWCACftj/#match-summary,19,Freiburg,Paderborn,0,2,Away,0,0,Draw,53,47,6,9,2,2,2,7,2,0,4,6,1,5,0,0,2,2,6,4,1.0,2.0,232.0,197.0,10.0,5.0,59,53,21,27,,,,,,
https://www.scoreboard.com/game/Ek3kmPfl/#match-summary,7,Freiburg,Dortmund,2,2,Draw,0,1,Away,32,68,3,5,0,2,3,3,0,0,7,7,0,9,1,4,1,0,6,5,0.0,1.0,149.0,388.0,7.0,6.0,48,82,8,26,,,104.0,343.0,,
https://www.scoreboard.com/game/UirSJNVP/#match-summary,8,Eintracht Frankfurt,Bayer Leverkusen,3,0,Home,2,0,Home,38,62,8,6,3,1,3,3,2,2,6,8,3,0,2,1,1,1,5,5,1.0,1.0,,,,,73,66,41,21,,,,,,
https://www.scoreboard.com/game/nVoZEm2l/#match-summary,20,Augsburg,Werder Bremen,2,1,Home,0,1,Away,48,52,4,4,2,1,2,1,0,2,11,6,2,2,2,1,0,2,4,8,,,212.0,221.0,9.0,5.0,53,28,15,15,,,,,,
https://www.scoreboard.com/game/fNalscSc/#match-summary,4,Union Berlin,Werder Bremen,1,2,Away,1,1,Draw,37,63,4,9,1,3,2,4,1,2,4,10,2,2,0,0,2,0,10,4,0.0,1.0,157.0,272.0,6.0,4.0,52,60,10,17,,,103.0,224.0,,
https://www.scoreboard.com/game/Sr2N3uG8/#match-summary,26,FC Koln,Mainz,2,2,Draw,1,0,Home,50,50,6,2,2,1,3,0,1,1,7,11,2,5,0,0,1,1,11,8,2.0,1.0,180.0,174.0,9.0,3.0,36,60,8,25,,,,,5.0,14.0
https://www.scoreboard.com/game/IVahpWcj/#match-summary,25,Wolfsburg,RB Leipzig,0,0,Draw,0,0,Draw,42,58,10,5,4,1,4,3,2,1,8,7,4,0,0,0,1,4,6,8,0.0,1.0,221.0,316.0,6.0,5.0,33,21,31,35,,,,,,
https://www.scoreboard.com/game/rs9tv1zO/#match-summary,16,Eintracht Frankfurt,FC Koln,2,4,Away,2,1,Home,48,52,12,7,4,3,7,3,1,1,4,8,5,3,1,0,2,2,7,5,1.0,1.0,169.0,192.0,6.0,14.0,63,56,26,22,,,,,,
https://www.scoreboard.com/game/61ygOxNB/#match-summary,10,Dusseldorf,FC Koln,2,0,Home,1,0,Home,43,57,5,2,2,0,3,2,0,0,12,4,1,0,0,2,0,1,4,12,0.0,2.0,165.0,220.0,11.0,3.0,50,60,24,30,,,123.0,180.0,,
https://www.scoreboard.com/game/za4ol5ur/#match-summary,7,B. Monchengladbach,Augsburg,5,1,Home,4,0,Home,61,39,8,7,6,0,2,3,0,4,8,10,1,2,2,1,0,2,8,7,1.0,1.0,281.0,179.0,7.0,7.0,63,36,22,9,,,245.0,138.0,,
https://www.scoreboard.com/game/Wtx7ymcS/#match-summary,12,Union Berlin,B. Monchengladbach,2,0,Home,1,0,Home,40,60,7,5,3,2,3,3,1,0,2,9,2,5,1,1,2,2,8,1,1.0,0.0,182.0,277.0,7.0,3.0,69,58,16,33,,,,,,
https://www.scoreboard.com/game/xEJxj1UB/#match-summary,23,Werder Bremen,Dortmund,0,2,Away,0,0,Draw,39,61,2,2,0,0,0,2,2,0,10,9,1,2,1,3,0,0,8,6,,,240.0,358.0,10.0,8.0,68,68,20,16,,,,,,
https://www.scoreboard.com/game/fLxadrjh/#match-summary,16,Union Berlin,Hoffenheim,0,2,Away,0,0,Draw,45,55,7,4,0,1,4,2,3,1,6,11,5,0,2,1,1,0,9,5,1.0,3.0,178.0,223.0,6.0,4.0,71,40,23,15,,,,,,
https://www.scoreboard.com/game/WxpKonwQ/#match-summary,22,Mainz,Schalke,0,0,Draw,0,0,Draw,42,58,8,3,3,2,4,1,1,0,6,3,1,3,0,0,2,3,2,4,1.0,0.0,180.0,242.0,9.0,7.0,54,50,23,15,,,,,,
https://www.scoreboard.com/game/plMvIGIS/#match-summary,19,Eintracht Frankfurt,RB Leipzig,2,0,Home,0,0,Draw,39,61,1,12,1,3,0,6,0,3,6,4,1,3,0,0,3,1,4,6,1.0,0.0,183.0,283.0,10.0,4.0,43,84,8,22,,,,,,
https://www.scoreboard.com/game/29vxSKNn/#match-summary,10,RB Leipzig,Mainz,8,0,Home,5,0,Home,65,35,13,5,8,1,4,1,1,3,3,4,3,1,0,1,1,3,4,3,,,339.0,183.0,4.0,6.0,64,36,30,13,,,304.0,138.0,,
https://www.scoreboard.com/game/GxlcuycA/#match-summary,4,Dortmund,Bayer Leverkusen,4,0,Home,1,0,Home,35,65,5,7,4,1,0,3,1,3,8,5,1,3,1,3,1,3,4,4,0.0,1.0,184.0,353.0,9.0,5.0,47,62,17,17,,,139.0,310.0,,
https://www.scoreboard.com/game/OYXVJxlG/#match-summary,19,B. Monchengladbach,Mainz,3,1,Home,1,1,Draw,74,26,5,6,1,5,3,0,1,1,9,6,1,1,1,3,4,0,5,7,0.0,1.0,324.0,107.0,10.0,18.0,75,46,41,16,,,,,,
https://www.scoreboard.com/game/G8UNLbJ3/#match-summary,19,Bayern Munich,Schalke,5,0,Home,2,0,Home,78,22,11,6,6,1,4,3,1,2,2,4,1,2,2,0,1,4,3,1,,,421.0,117.0,8.0,10.0,92,23,56,12,,,,,,
https://www.scoreboard.com/game/S8iok6RR/#match-summary,13,Paderborn,RB Leipzig,2,3,Away,0,3,Away,43,57,3,10,2,4,1,3,0,3,7,5,4,5,1,1,1,2,4,6,1.0,1.0,206.0,271.0,6.0,12.0,49,58,22,19,,,,,,
https://www.scoreboard.com/game/tQWlzbYd/#match-summary,19,Bayer Leverkusen,Dusseldorf,3,0,Home,1,0,Home,74,26,8,1,3,0,3,1,2,0,9,8,4,2,1,3,0,2,8,4,0.0,1.0,347.0,116.0,1.0,13.0,63,44,22,13,,,,,,
https://www.scoreboard.com/game/xOEZW65q/#match-summary,12,Dortmund,Paderborn,3,3,Draw,0,3,Away,66,34,3,6,0,4,2,2,1,0,7,5,3,2,2,4,1,0,3,3,1.0,0.0,375.0,189.0,11.0,12.0,81,26,28,19,,,,,,
